CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1961,70.1170731707317
France,FRA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,1961,69.12
France,FRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1961,5.91472078749089
France,FRA,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,1961,67076697043.2247
France,FRA,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,1961,52649330200.0
France,FRA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,1961,11362000000.0
France,FRA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1961,15095996093.565
France,FRA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1961,7224340000.0
France,FRA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1961,7174900000.0
France,FRA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1961,12.8336283432522
France,FRA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1961,1.7561220365440602
France,FRA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1961,1.85925936249983
France,FRA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1961,17.9222010062858
France,FRA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1961,0.7791049352604219
France,FRA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1961,8.37921086008167
France,FRA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1961,31.610196657793107
France,FRA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1961,18.0490320422584
France,FRA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1961,55.55617499895471
France,FRA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1961,6682520000.0
France,FRA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1961,6568700000.0
France,FRA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1961,9.787324737010367
France,FRA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1961,1.13873369159803
France,FRA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1961,1.75681641725151
France,FRA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1961,15.493172164964099
France,FRA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1961,0.806856760089515
France,FRA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1961,9.055064167948
France,FRA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1961,28.856546957541102
France,FRA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1961,18.871313958622
France,FRA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1961,61.3561283054486
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1961,20.3475099088659
France,FRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1961,109.04799999999999
France,FRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1961,214.13299999999998
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1961,22.4
France,FRA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1961,27.0
France,FRA,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,1961,3463769327.8348
France,FRA,Net current transfers from abroad (current LCU),NY.TRF.NCTR.CN,1961,-899065920.0
France,FRA,Net current transfers from abroad (current US$),NY.TRF.NCTR.CD,1961,-1194534027.12352
France,FRA,Net income from abroad (constant LCU),NY.GSR.NFCY.KN,1961,2318805336.73124
France,FRA,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1961,403632128.0
France,FRA,Net income from abroad (current US$),NY.GSR.NFCY.CD,1961,536281378.940797
France,FRA,Number of infant deaths,SH.DTH.IMRT,1961,20029.0
France,FRA,Number of under-five deaths,SH.DTH.MORT,1961,23818.0
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1961,4.9370600039370585
France,FRA,Permanent cropland (% of land area),AG.LND.CROP.ZS,1961,3.2854486947692103
France,FRA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1961,11.6576495538096
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,1961,86.6466343783215
France,FRA,Population growth (annual %),SP.POP.GROW,1961,1.33785311668319
France,FRA,Population in largest city,EN.URB.LCTY,1961,7539888.0
France,FRA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1961,25.3836360982886
France,FRA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1961,10255584.0
France,FRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1961,21.615845343987605
France,FRA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1961,26.3871836169603
France,FRA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1961,61.9551668292301
France,FRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1961,51.306385521508105
France,FRA,"Population, total",SP.POP.TOTL,1961,47444751.0
France,FRA,Real interest rate (%),FR.INR.RINR,1961,0.0995476764741038
France,FRA,Rural population,SP.RUR.TOTL,1961,17741016.0
France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1961,37.393
France,FRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1961,-0.5877003825446551
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,1961,549086.0
France,FRA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1961,80.72389
France,FRA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1961,65.56609
France,FRA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1961,2732349634.60597
France,FRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1961,3374549999.5735397
France,FRA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1961,1244459999.57354
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,1961,26.257996434235892
France,FRA,"Trademark applications, direct nonresident",IP.TMK.NRES,1961,2726.0
France,FRA,"Trademark applications, direct resident",IP.TMK.RESD,1961,18042.0
France,FRA,"Trademark applications, total",IP.TMK.TOTL,1961,20768.0
France,FRA,Urban population,SP.URB.TOTL,1961,29703735.0
France,FRA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1961,62.607
France,FRA,Urban population growth (annual %),SP.URB.GROW,1961,2.5058584713105
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1962,36.547
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,1962,61.3222709433338
France,FRA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1962,18.9403617520746
France,FRA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1962,42.3819091912593
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1962,62.8965275418854
France,FRA,Agricultural land (sq. km),AG.LND.AGRI.K2,1962,344400.0
France,FRA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1962,804438.0
France,FRA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1962,411.898617511521
France,FRA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1962,4.76689200370096
France,FRA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1962,13.2352393562855
France,FRA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,1962,8.873016295111189
France,FRA,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1962,16719697164.5409
France,FRA,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,1962,13580464800.0
France,FRA,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,1962,5624000000.0
France,FRA,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,1962,7472265624.908441
France,FRA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1962,3.63612349758973
France,FRA,Arable land (% of land area),AG.LND.ARBL.ZS,1962,35.6669333011911
France,FRA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1962,0.405863309601448
France,FRA,Arable land (hectares),AG.LND.ARBL.HA,1962,19530000.0
France,FRA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1962,989000000.0
France,FRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1962,129000000.0
France,FRA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1962,867.0
France,FRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1962,18.6
France,FRA,Cereal production (metric tons),AG.PRD.CREL.MT,1962,25305105.0
France,FRA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1962,2689.7090000000003
France,FRA,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1962,0.504427588302826
France,FRA,CO2 emissions (kt),EN.ATM.CO2E.KT,1962,298706.48600000003
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1962,6.20757823898508
France,FRA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1962,26.440237818629107
France,FRA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1962,3.12185420707604
France,FRA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1962,9325.181
France,FRA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1962,31.6371627096172
France,FRA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1962,94502.257
France,FRA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1962,33.5918813640402
France,FRA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1962,1.10025285314016
France,FRA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1962,26.0233718307934
France,FRA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1962,62.422352623437796
France,FRA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1962,186459.616
France,FRA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1962,12.8442561333971
France,FRA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1962,3.3504930036282
France,FRA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1962,0.0
France,FRA,Consumer price index (2010 = 100),FP.CPI.TOTL,1962,11.1806296574631
France,FRA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,1962,81.74
France,FRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1962,11.2
France,FRA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1962,0.752649903297424
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1962,1646.8324613091
France,FRA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1962,8.28418661220369
France,FRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1962,44.777061293801786
France,FRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1962,41.605663538105
France,FRA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1962,6.90501870252656
France,FRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1962,0.5427174885834269
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1962,6.16953897698327
France,FRA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1962,57.8516189733116
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1962,0.0
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1962,0.0
France,FRA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1962,49.888092935071896
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1962,1852.73577120232
France,FRA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1962,35739751456.9399
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1962,12.8329879563643
France,FRA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1962,1.76708746197656
France,FRA,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1962,39468779515.8378
France,FRA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1962,33522123832.2886
France,FRA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1962,7370955264.0
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1962,9793338485.40631
France,FRA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1962,0.7161012724809991
France,FRA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1962,170018100.846859
France,FRA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1962,411311104.0
France,FRA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1962,546483965.782777
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1962,2.89
France,FRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1962,14.463805376507
France,FRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,1962,23.011633155807
France,FRA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1962,77.24
France,FRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1962,96.432365508304
France,FRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1962,3.7761528652576297
France,FRA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1962,15.4222764071033
France,FRA,GDP (constant LCU),NY.GDP.MKTP.KN,1962,516810964134.868
France,FRA,GDP (current LCU),NY.GDP.MKTP.CN,1962,57437560832.0
France,FRA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1962,592169209073.227
France,FRA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1962,76313782251.6964
France,FRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1962,11.113843323380197
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.672174626335652
France,FRA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1962,12306.1830536883
France,FRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1962,10740.1233150073
France,FRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1962,1193.64047796774
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1962,1585.91726742846
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,5.1760532121714515
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1962,17.0363200983082
France,FRA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1962,4.72063082324728
France,FRA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1962,137035972372.887
France,FRA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1962,119614056213.249
France,FRA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1962,9785246720.0
France,FRA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1962,13001060223.5249
France,FRA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1962,597533581510.223
France,FRA,GNI (constant LCU),NY.GNP.MKTP.KN,1962,521486932638.941
France,FRA,GNI (current LCU),NY.GNP.MKTP.CN,1962,57953296384.0
France,FRA,GNI (current US$),NY.GNP.MKTP.CD,1962,76999008609.5828
France,FRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1962,6.78826516548096
France,FRA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1962,12417.6629283024
France,FRA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1962,10837.2971016256
France,FRA,GNI per capita (current LCU),NY.GNP.PCAP.CN,1962,1204.35825257163
France,FRA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1962,5.2905155334408
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1962,1560.0
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1962,75160418254.0452
France,FRA,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1962,395820000000.0
France,FRA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1962,519028591759.519
France,FRA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1962,592508506559.105
France,FRA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1962,517034256411.937
France,FRA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1962,57026249728.0
France,FRA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1962,75767298285.9137
France,FRA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1962,11.0294915705866
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1962,12.1168866838833
France,FRA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1962,6.71441521828153
France,FRA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1962,39808077001.7162
